model_name,experiment,episode_id,scene,evaluation_mode,sensor_profile,comparison_track,camera_horizontal_fov_degrees,model_inputs,model_runtime,derived_inputs,model_internal_3d_perception,external_local_avoidance,uses_shared_path_follower,uses_shared_velocity_filter,instruction,seed,pedestrian_count,official_pedestrian_count,effective_pedestrian_count,success,termination_reason,failure_attribution,navigation_error,start_pose,final_pose,spl,path_length,duration,physical_collision_count,pedestrian_collision_count,collision_rate,stuck_count,recovery_count,mean_inference_latency,p50_inference_latency,p95_inference_latency,max_inference_latency,mean_vlm_latency,mean_action_expert_latency,mean_control_frequency,minimum_control_frequency,direct_velocity,execution_profile,desired_speed,high_level_controller,model_native_high_level
ticvla,dynanav_nonoutdoor_retry,dynanav_072,warehouse,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Enter Aisle 01, the leftmost aisle, and continue to the end.",666,0,10,0,False,timeout,inconclusive_timeout,41.634893036,"[-15.782994270324707, -8.651727676391602]","[-6.677867412567139, -14.94687271118164]",0.0,80.53822542621093,95.01999999899999,0,0,0.0,0,0,0.033158869642740604,0.029576466418802738,0.06032931543886653,1.1494414806365967,0.031844966880771514,0.0013139028240078288,20.008463068542017,18.005283297598968,False,,,,
ticvla,dynanav_nonoutdoor_retry,dynanav_073,warehouse,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Enter Aisle 01, the leftmost aisle, and continue to the end.",666,0,20,0,True,success,success,1.491404942,"[-15.783051490783691, -5.652543544769287]","[-22.248062133789062, 21.981279373168945]",1.0,28.95737120331769,31.04,0,0,0.0,0,0,0.03687717437622,0.029719946905970573,0.06325265616178513,1.136263132095337,0.035528324758175946,0.0013488493592585208,20.026585474290375,19.74819592189522,False,,,,
ticvla,dynanav_nonoutdoor_retry,dynanav_074,warehouse,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Enter Aisle 01, the leftmost aisle, and continue to the end.",666,0,30,0,True,success,success,1.482083274,"[-15.783051490783691, -5.652543544769287]","[-23.09774398803711, 21.929258346557617]",1.0,29.06311477230033,30.36,0,0,0.0,0,0,0.03739121596419851,0.02994331531226635,0.08154871910810466,1.1184206008911133,0.03605604950677265,0.0013351665326842555,20.02552325571366,19.659687242983107,False,,,,
ticvla,dynanav_nonoutdoor_retry,dynanav_075,warehouse,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Enter Aisle 01, the leftmost aisle, and continue to the end.",666,0,40,0,True,success,success,1.48584636,"[-15.783051490783691, -5.652543544769287]","[-23.37677574157715, 21.966384887695312]",1.0,29.13496646343517,30.839999999,0,0,0.0,0,0,0.035345804657002815,0.029545203782618046,0.06549159344285709,1.1565803289413452,0.034051769008663926,0.0012940359830329391,20.02141827644761,18.887152398057555,False,,,,
ticvla,dynanav_nonoutdoor_retry,dynanav_080,warehouse,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to enter Aisle 06 (the last aisle from the left), passing the yellow forklift to reach the end of the aisle.",666,0,40,0,True,success,success,1.48954599,"[-13.197676658630371, -6.320944309234619]","[1.0291144847869873, 25.80817222595215]",0.37150124191837053,92.28771283493305,114.59999999899999,0,0,0.0,0,0,0.033586998064670526,0.029639096930623055,0.0633015036582947,1.1946126222610474,0.03220001055073508,0.0013869875260172518,20.009086448604084,19.430623281821614,False,,,,
ticvla,dynanav_nonoutdoor_retry,dynanav_081,warehouse,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the aisle ahead. Turn right at the end and proceed forward to approach the fire extinguisher on the last rack.,666,0,0,0,False,timeout,inconclusive_timeout,23.258180814,"[-18.101667404174805, 0.048585161566734314]","[-23.00690269470215, 24.376419067382812]",0.0,115.50004908976646,130.099999999,0,0,0.0,0,0,0.03397466923022898,0.029601451009511948,0.07540037482976913,1.122893214225769,0.032629249745865924,0.0013454194264710066,20.00526600777203,17.92630705758991,False,,,,
ticvla,dynanav_nonoutdoor_retry,dynanav_082,warehouse,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the aisle ahead. Turn right at the end and proceed forward to approach the fire extinguisher on the last rack.,666,0,10,0,True,success,success,1.496643184,"[-18.101604461669922, 0.04777342826128006]","[-0.19955100119113922, 27.380516052246094]",0.7352368084896707,43.10314850304884,44.139999999000004,0,0,0.0,0,0,0.034919833029628894,0.029160749167203903,0.06639833934605122,1.1753126382827759,0.033592132270472856,0.0013277010080071355,20.015397335431288,19.55831192076531,False,,,,
ticvla,dynanav_nonoutdoor_retry,dynanav_083,warehouse,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the aisle ahead. Turn right at the end and proceed forward to approach the fire extinguisher on the last rack.,666,0,20,0,True,success,success,1.494096918,"[-18.101696014404297, 0.0489908903837204]","[-0.7963334918022156, 27.07132339477539]",0.740425125231446,42.79984460148894,44.619999999,0,0,0.0,0,0,0.035103730793728374,0.029351841658353806,0.06825979202985756,1.1485235691070557,0.03376935290041165,0.0013343778503570782,20.017695207965733,19.05981082964864,False,,,,
ticvla,dynanav_nonoutdoor_retry,dynanav_084,warehouse,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the aisle ahead. Turn right at the end and proceed forward to approach the fire extinguisher on the last rack.,666,0,30,0,True,success,success,1.495508693,"[-18.101667404174805, 0.048585161566734314]","[-0.49789202213287354, 27.25951385498047]",0.7320727824818083,43.28858518227847,44.480000000000004,0,0,0.0,0,0,0.03613762884316119,0.029065808281302452,0.08154177740216254,1.1521977186203003,0.034741929901594464,0.0013956990685652603,20.020498085851067,18.978635902831012,False,,,,
ticvla,dynanav_nonoutdoor_retry,dynanav_085,warehouse,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the aisle ahead. Turn right at the end and proceed forward to approach the fire extinguisher on the last rack.,666,0,40,0,True,success,success,1.498882583,"[-18.101755142211914, 0.04980386048555374]","[0.6987096071243286, 27.335477828979492]",0.7188710550050814,44.08224610120459,44.999999999,0,0,0.0,0,0,0.0342021693095498,0.02944301161915064,0.0509697524830699,1.2075881958007812,0.03287279876074315,0.0013293707017648982,20.02203299009788,17.10244320833654,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_001,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight ahead and stop at the vending machine at front.,666,0,0,0,False,timeout,inconclusive_timeout,8.273193026,"[-2.951413154602051, -1.198370337486267]","[2.645099639892578, -2.2726540565490723]",0.0,7.241161109603918,40.02,7,0,0.17491254372813592,0,0,0.11854700577078443,0.11564328521490097,0.12032207548618316,0.5272252559661865,,,20.018920709992567,19.82466826488405,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_002,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight ahead and stop at the front of the vending machine at front left.,666,0,10,0,False,timeout,inconclusive_timeout,8.784978476,"[-2.9518189430236816, -1.198403000831604]","[2.1526238918304443, -2.4551453590393066]",0.0,5.5402738922636035,50.059999999999995,2,0,0.03995205753096285,0,0,0.11610651682108497,0.11591369658708572,0.11950578689575195,0.1208287701010704,,,20.022680201315662,18.754243353438994,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_003,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight ahead and stop at the front of the vending machine at front left.,666,0,20,0,False,timeout,inconclusive_timeout,8.792501763,"[-2.9530365467071533, -1.198504090309143]","[2.143601417541504, -2.4550633430480957]",0.0,5.540613248244608,60.08,2,0,0.033288948069241014,1,1,0.11585902401551544,0.11581455171108246,0.11886859461665153,0.1206381544470787,,,20.015224425916074,19.818036353652143,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_004,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight ahead and stop at the front of the vending machine at front left.,666,0,30,0,False,timeout,inconclusive_timeout,8.772000885,"[-2.950601816177368, -1.198305606842041]","[2.1666419506073, -2.452899217605591]",0.0,5.606197945690665,70.059999999,2,0,0.02854695974919422,2,2,0.11574942343430236,0.11550325900316238,0.11868545040488243,0.12042634934186935,,,20.016145178500643,19.799936305955057,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_005,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight ahead and stop at the front of the vending machine at front left.,666,0,40,0,False,timeout,inconclusive_timeout,8.542666054,"[-2.951413154602051, -1.198370337486267]","[2.2986466884613037, -2.226292610168457]",0.0,12.893234060328874,80.09999999899999,2,0,0.024968789014044555,16,15,0.11807072219603201,0.11800602450966835,0.12268221266567707,0.12402362376451492,,,20.014720214708447,19.766857078561276,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_006,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Walk straight down the hallway and stop at the red bed located to the right of the doors.,666,0,0,0,False,timeout,inconclusive_timeout,25.743678861,"[19.71147346496582, 29.235187530517578]","[17.648405075073242, 22.65953826904297]",0.0,10.521689513307944,55.019999999999996,0,0,0.0,6,6,0.1156677003370391,0.11549843102693558,0.11863950788974761,0.11971228569746017,,,20.015765534214452,19.7201400003776,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_007,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Walk straight down the hallway and stop at the red bed located to the right of the doors.,666,0,10,0,False,timeout,inconclusive_timeout,28.627714253,"[18.70555305480957, 29.24236297607422]","[17.990737915039062, 25.523778915405273]",0.0,7.2979996690456215,65.02000000000001,4,0,0.06151953245155336,4,4,0.1166193815449947,0.1163562759757042,0.12122736498713493,0.12267334014177322,,,20.015211603564445,18.875930093816415,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_008,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Walk straight down the hallway and stop at the red bed located to the right of the doors.,666,0,20,0,False,timeout,inconclusive_timeout,25.73763362,"[19.711503982543945, 29.23475456237793]","[17.6475772857666, 22.65087890625]",0.0,12.653457777135795,75.02000000000001,0,0,0.0,10,10,0.11583293734916619,0.11563011258840561,0.11888364814221858,0.127106174826622,,,20.012677748340682,19.260560924003812,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_009,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Walk straight down the hallway and stop at the red bed located to the right of the doors.,666,0,30,0,False,timeout,inconclusive_timeout,25.741095924,"[19.711442947387695, 29.235618591308594]","[17.649240493774414, 22.655059814453125]",0.0,12.93334068899071,85.02,1,0,0.011761938367442956,9,9,0.11570250913072591,0.1154688335955143,0.11857967637479305,0.11987041682004929,,,20.010547997957616,18.75671524887973,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_010,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Walk straight down the hallway and stop at the red bed located to the right of the doors.,666,0,40,0,False,timeout,inconclusive_timeout,25.726586908,"[19.711271286010742, 29.238237380981445]","[17.807531356811523, 22.629858016967773]",0.0,15.288073298218682,95.079999999,12,0,0.12620950778424705,3,3,0.11564078342868614,0.11545765399932861,0.11875328421592712,0.12041499465703964,,,20.01331682197011,18.68997278327598,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_011,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the wheelchairs and stop at the water dispenser by the window.,666,0,0,0,False,timeout,inconclusive_timeout,1.668262026,"[9.703254699707031, 2.7896032333374023]","[-3.7157464027404785, -0.4318885803222656]",0.0,18.15102414899524,70.139999999,7,0,0.09980039920301968,4,4,0.11568134288407034,0.11553879454731941,0.11859611719846724,0.12073663622140884,,,20.01924753003636,18.76073558945149,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_012,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the wheelchairs and stop at the water dispenser by the window.,666,0,10,0,False,timeout,inconclusive_timeout,1.701355074,"[9.703987121582031, 2.7901134490966797]","[-3.5781569480895996, -0.4751546382904053]",0.0,20.422654339368613,85.05999999999999,5,0,0.058782036209734316,9,9,0.11575942518547135,0.11548464745283127,0.11898514032363892,0.12137192487716675,,,20.0146060076261,19.677983976061274,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_013,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the wheelchairs and stop at the water dispenser by the window.,666,0,20,0,False,timeout,inconclusive_timeout,1.949116643,"[9.702887535095215, 2.7893500328063965]","[-3.5685462951660156, -0.1912808120250702]",0.0,22.53329439694919,95.059999999,14,0,0.14727540500891306,2,2,0.1158031301620679,0.11564263701438904,0.1189018588513136,0.1208905428647995,,,20.007850064576537,18.90227428218617,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_014,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the wheelchairs and stop at the water dispenser by the window.,666,0,30,0,False,timeout,inconclusive_timeout,1.665198958,"[9.701793670654297, 2.7885968685150146]","[-3.6170074939727783, -0.49300846457481384]",0.0,23.180639033728976,105.08,10,0,0.0951655881233346,10,10,0.11586374649453882,0.11564826220273972,0.11903355270624161,0.12222204357385635,,,20.01079798178337,18.73148859518854,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_015,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the wheelchairs and stop at the water dispenser by the window.,666,0,40,0,True,success,success,1.498054655,"[9.70251750946045, 2.789097785949707]","[-3.6845030784606934, -0.6371463537216187]",0.769766846305737,19.42175076978961,69.31999999899999,9,0,0.12983266012882044,2,1,0.11576934179789583,0.11563918367028236,0.11857717931270599,0.1202799379825592,,,20.01117975015577,18.102234511323612,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_016,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Move forward toward the staircase, then turn left to enter the hallway. Continue straight ahead and stop in front of the blue hospital bed on the right side of the hallway.",666,0,0,0,False,timeout,inconclusive_timeout,27.640449055,"[7.378266334533691, 1.5398176908493042]","[15.40247917175293, 9.680866241455078]",0.0,20.41196475973295,85.11999999899999,1,0,0.0117481203008899,14,14,0.11584133846419198,0.11557874083518982,0.11911143995821476,0.1236695945262909,,,20.011617375913563,19.688810078242735,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_017,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Move forward toward the staircase, then turn left to enter the hallway. Continue straight ahead and stop in front of the blue hospital bed on the right side of the hallway.",666,0,10,0,False,timeout,inconclusive_timeout,27.87518293,"[7.378329277038574, 1.5390039682388306]","[15.642671585083008, 9.54458236694336]",0.0,21.20052051291786,95.12,1,0,0.010513036164844407,16,15,0.11587863510999924,0.11558808758854866,0.11906430833041667,0.12262950092554092,,,20.007782567395942,19.8225132463165,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_018,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Move forward toward the staircase, then turn left to enter the hallway. Continue straight ahead and stop in front of the blue hospital bed on the right side of the hallway.",666,0,20,0,False,timeout,inconclusive_timeout,27.803254123,"[7.378359794616699, 1.5385981798171997]","[15.588186264038086, 9.566062927246094]",0.0,22.006407753268608,100.03999999899999,0,0,0.0,19,18,0.11593003948987687,0.11563436314463615,0.11970038786530496,0.12312138080596924,,,20.012465950569602,19.50899601177215,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_019,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Move forward toward the staircase, then turn left to enter the hallway. Continue straight ahead and stop in front of the blue hospital bed on the right side of the hallway.",666,0,30,0,False,timeout,inconclusive_timeout,25.330412936,"[7.378359794616699, 1.5385981798171997]","[13.09484577178955, 9.658957481384277]",0.0,24.591099351008836,115.09999999899999,0,0,0.0,0,0,0.1161845967582258,0.11581196263432503,0.11992463730275632,0.12208953499794006,,,20.006706553862447,19.810513628030535,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_020,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Move forward toward the staircase, then turn left to enter the hallway. Continue straight ahead and stop in front of the blue hospital bed on the right side of the hallway.",666,0,40,0,False,timeout,inconclusive_timeout,27.884653026,"[7.3784589767456055, 1.5373800992965698]","[15.645540237426758, 9.477202415466309]",0.0,25.816914629460253,130.06,0,0,0.0,27,26,0.11607895496292649,0.11576883494853973,0.11996387615799904,0.12302601337432861,,,20.00960314843573,18.678843538804873,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_021,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Exit the room and turn right to enter the hallway. Continue straight ahead and to the end of the hallway.,666,0,0,0,False,timeout,inconclusive_timeout,21.167712766,"[23.251079559326172, -0.9016655683517456]","[14.411905288696289, 3.580198049545288]",0.0,19.672073179990768,115.04,11,0,0.09561891515994436,6,6,0.115955969662803,0.115789033472538,0.11899053305387497,0.12010509520769119,,,20.010487193561605,19.515218098853687,False,,,,
omnivla,dynanav_nonoutdoor_retry,dynanav_022,hospital,trajectory_normalized,rgb_only,rgb_only,90.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Exit the room and turn right to enter the hallway. Continue straight ahead and to the end of the hallway.,666,0,10,0,False,timeout,inconclusive_timeout,21.121260945,"[23.251476287841797, -0.9016333222389221]","[14.669510841369629, 3.579902172088623]",0.0,21.059483883709248,130.01999999999998,17,0,0.13074911552068913,5,5,0.11591552952794652,0.11574926599860191,0.11879739798605442,0.12127812951803207,,,20.006047236433666,18.752261622927996,False,,,,
