model_name,experiment,episode_id,scene,evaluation_mode,sensor_profile,comparison_track,camera_horizontal_fov_degrees,model_inputs,model_runtime,derived_inputs,model_internal_3d_perception,external_local_avoidance,uses_shared_path_follower,uses_shared_velocity_filter,instruction,seed,pedestrian_count,official_pedestrian_count,effective_pedestrian_count,success,navigation_error,spl,path_length,duration,physical_collision_count,pedestrian_collision_count,collision_rate,stuck_count,recovery_count,mean_inference_latency,p50_inference_latency,p95_inference_latency,max_inference_latency,mean_vlm_latency,mean_action_expert_latency,mean_control_frequency,minimum_control_frequency,direct_velocity
ticvla,dynanav_full85_noped_fixed,dynanav_070,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to leave the current aisle, then turn right to approach the fire extinguisher cabinet on the wall.",666,0,40,0,False,16.52730339,0.0,7.068380294998115,97.76,167,0,1.708265139116203,15,14,1.178538207868928,1.1781924366950989,1.2227700650691986,1.2830798625946045,1.1775086927182465,0.0010295147358810584,20.00723461448751,18.83649742886321,False
ticvla,dynanav_full85_noped_fixed,dynanav_071,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Enter Aisle 01, the leftmost aisle, and continue to the end.",666,0,0,0,False,3.351109256,0.0,35.46633764544216,53.94,266,0,4.931405265109381,3,3,1.1922646537423134,1.1876301169395447,1.239682686328888,1.2580796480178833,1.1912956738046236,0.000968982428145994,20.017254677588603,19.15121287906801,False
ticvla,dynanav_full85_noped_fixed,dynanav_072,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Enter Aisle 01, the leftmost aisle, and continue to the end.",666,0,10,0,False,22.186396567,0.0,51.517387129457624,60.939999999,70,0,1.1486708237799257,0,0,1.1878481176164415,1.186775267124176,1.2316442131996155,1.2774661779403687,1.1868662900394864,0.000981829904337665,20.010824315929163,18.803474027601144,False
ticvla,dynanav_full85_noped_fixed,dynanav_073,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Enter Aisle 01, the leftmost aisle, and continue to the end.",666,0,20,0,False,14.882857746,0.0,44.65174675934646,67.87999999899999,152,0,2.23924572778785,0,0,1.1812401184013912,1.1836705803871155,1.234744131565094,1.2683320045471191,1.1802769886595863,0.000963133349848379,20.013572661286503,19.14041393588276,False
ticvla,dynanav_full85_noped_fixed,dynanav_074,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Enter Aisle 01, the leftmost aisle, and continue to the end.",666,0,30,0,False,25.759403844,0.0,59.08303283535843,72.76,284,0,3.903243540406817,0,0,1.1901702530243818,1.1871016025543213,1.2412798881530762,1.2741206884384155,1.1891903503268373,0.0009799085723333596,20.012140987159697,18.98106782060535,False
ticvla,dynanav_full85_noped_fixed,dynanav_075,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Enter Aisle 01, the leftmost aisle, and continue to the end.",666,0,40,0,False,26.981826217,0.0,58.1375889017677,80.64,82,0,1.0168650793650793,0,0,1.1813652781118829,1.1810516715049744,1.2172527313232422,1.2420777082443237,1.180413256926709,0.0009520230990138847,20.010489426896914,18.705479404923082,False
ticvla,dynanav_full85_noped_fixed,dynanav_076,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to enter Aisle 06 (the last aisle from the left), passing the yellow forklift to reach the end of the aisle.",666,0,0,0,True,1.488980733,0.4280827149651035,80.1611799219045,97.66,223,0,2.283432316199058,0,0,1.2255388282594226,1.222815990447998,1.2709391891956328,1.3927088975906372,1.2245988522257123,0.0009399733921912099,20.01153518321227,18.403831966661294,False
ticvla,dynanav_full85_noped_fixed,dynanav_077,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to enter Aisle 06 (the last aisle from the left), passing the yellow forklift to reach the end of the aisle.",666,0,10,0,False,42.197244045,0.0,81.6056327732105,98.86,90,0,0.910378312765527,0,0,1.2205462731280416,1.2189202308654785,1.2658452987670898,1.44549560546875,1.2195643113469177,0.0009819588092384191,20.006369823958053,19.060111226913694,False
ticvla,dynanav_full85_noped_fixed,dynanav_078,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to enter Aisle 06 (the last aisle from the left), passing the yellow forklift to reach the end of the aisle.",666,0,20,0,True,1.495832286,0.8017985883590023,42.79646463542499,51.739999999,2,0,0.03865481252490636,0,0,1.22362639023377,1.2207965850830078,1.266294777393341,1.4237605333328247,1.2226567998662725,0.0009695901021545937,20.02252970465079,18.872116965587605,False
ticvla,dynanav_full85_noped_fixed,dynanav_079,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to enter Aisle 06 (the last aisle from the left), passing the yellow forklift to reach the end of the aisle.",666,0,30,0,False,19.84195494,0.0,17.705726746775113,108.42,299,0,2.7577937649880098,11,11,1.2319619471059184,1.2312790155410767,1.2836299180984498,1.3366578817367554,1.2309959832594484,0.0009659643588922762,20.007928113163583,19.146617635973683,False
ticvla,dynanav_full85_noped_fixed,dynanav_080,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to enter Aisle 06 (the last aisle from the left), passing the yellow forklift to reach the end of the aisle.",666,0,40,0,False,3.574093945,0.0,80.43823572656969,117.879999999,115,0,0.9755683746265318,0,0,1.2166499413049268,1.2150081396102905,1.262796401977539,1.3862625360488892,1.2156846579826868,0.0009652794013904194,20.007129805243153,18.904640153508783,False
ticvla,dynanav_full85_noped_fixed,dynanav_081,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the aisle ahead. Turn right at the end and proceed forward to approach the fire extinguisher on the last rack.,666,0,0,0,False,15.425805104,0.0,26.22950937217189,81.10000000000001,47,0,0.5795314426633785,10,9,1.190781941303628,1.1876510381698608,1.251912307739258,1.2933611869812012,1.1898076093265777,0.0009743289758230565,20.008169644962877,18.55659046119741,False
ticvla,dynanav_full85_noped_fixed,dynanav_082,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the aisle ahead. Turn right at the end and proceed forward to approach the fire extinguisher on the last rack.,666,0,10,0,False,16.406481134,0.0,28.589905885231104,87.53999999999999,208,0,2.376056659812657,12,12,1.1951930838662226,1.188609004020691,1.2690703868865967,1.6745105981826782,1.1941969078940313,0.0009961731719306192,20.01033851943318,19.164093687903623,False
ticvla,dynanav_full85_noped_fixed,dynanav_083,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the aisle ahead. Turn right at the end and proceed forward to approach the fire extinguisher on the last rack.,666,0,20,0,False,27.041790935,0.0,48.47751842263645,97.18,173,0,1.780201687590039,3,2,1.1868784709192401,1.1808124780654907,1.2441714167594908,1.3120582103729248,1.1859055044663012,0.0009729656234065342,20.007869736086807,19.265442969789525,False
ticvla,dynanav_full85_noped_fixed,dynanav_084,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the aisle ahead. Turn right at the end and proceed forward to approach the fire extinguisher on the last rack.,666,0,30,0,False,26.765199192,0.0,52.172108898624515,103.22,445,0,4.311180003875218,1,1,1.183574402276339,1.181935429573059,1.2406237363815307,1.290197491645813,1.1825942590203085,0.0009801458406694969,20.007011547222632,18.727474858298923,False
ticvla,dynanav_full85_noped_fixed,dynanav_085,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the aisle ahead. Turn right at the end and proceed forward to approach the fire extinguisher on the last rack.,666,0,40,0,False,20.971999934,0.0,68.98643350781725,110.01999999899999,312,0,2.8358480276571156,3,3,1.1856756046809982,1.181702435016632,1.242607742547989,1.358001708984375,1.184679264515902,0.0009963396067145915,20.008823179374584,18.90960307685844,False
omnivla,dynanav_full85_noped_fixed,dynanav_001,hospital,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight ahead and stop at the vending machine at front.,666,0,0,0,False,7.18894573,0.0,7.279625863843644,40.079999999,88,0,2.19560878248991,3,3,0.1294657424526307,0.12752674520015717,0.1317519247531891,0.5682184100151062,,,20.017697200138425,19.084784590062416,False
omnivla,dynanav_full85_noped_fixed,dynanav_002,hospital,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight ahead and stop at the front of the vending machine at front left.,666,0,10,0,False,5.492509989,0.0,9.869763909862765,50.039999999,160,0,3.1974420464268074,3,2,0.12672628522958868,0.12625692039728165,0.13271348997950555,0.13481099903583527,,,20.014931142392587,19.468529776090826,False
omnivla,dynanav_full85_noped_fixed,dynanav_003,hospital,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight ahead and stop at the front of the vending machine at front left.,666,0,20,0,False,7.194719561,0.0,7.297011923540776,60.06,151,0,2.514152514152514,6,5,0.1288601517087162,0.12880118191242218,0.13387359976768493,0.138315811753273,,,20.010828973126408,18.22170118083611,False
omnivla,dynanav_full85_noped_fixed,dynanav_004,hospital,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""instruction""]","{""variant"":""omnivla-original"",""resume_step"":120000,""modality_id"":7,""action_shape"":[8,4],""target_inference_rate_hz"":3.0,""sensors"":[""rgb""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight ahead and stop at the front of the vending machine at front left.,666,0,30,0,False,7.137745799,0.0,7.491457822880313,70.12,308,0,4.392470051340559,5,5,0.12087868551248747,0.1206594668328762,0.12691623494029045,0.13196499645709991,,,20.01297191685783,19.676425548644538,False
