model_name,experiment,episode_id,scene,evaluation_mode,sensor_profile,comparison_track,camera_horizontal_fov_degrees,model_inputs,model_runtime,derived_inputs,model_internal_3d_perception,external_local_avoidance,uses_shared_path_follower,uses_shared_velocity_filter,instruction,seed,pedestrian_count,success,navigation_error,spl,path_length,duration,physical_collision_count,pedestrian_collision_count,collision_rate,stuck_count,recovery_count,mean_inference_latency,p50_inference_latency,p95_inference_latency,max_inference_latency,mean_vlm_latency,mean_action_expert_latency,mean_control_frequency,minimum_control_frequency,direct_velocity,official_pedestrian_count,effective_pedestrian_count,termination_reason,failure_attribution,start_pose,final_pose
ticvla,dynanav_full85_20260824,dynanav_037,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead through the hallway, then turn left at the end to approach the red emergency exit door.",666,10,False,3.550979225,0.0,30.612111585384238,90.13999999900001,164,0,1.8193920568207163,0,0,1.0972659809836025,1.0948095321655273,1.154094862937927,1.177444338798523,1.0963535485596492,0.0009124374282064623,20.009466535178973,18.679962528797155,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_038,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead through the hallway, then turn left at the end to approach the red emergency exit door.",666,20,False,70.059383132,0.0,79.33486852740909,100.079999999,79,0,0.7893685052037307,0,0,1.0859336443008132,1.0839823484420776,1.123947811126709,1.1644428968429565,1.0850490225348504,0.000884618365449036,20.00998158669287,19.33528539869499,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_039,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead through the hallway, then turn left at the end to approach the red emergency exit door.",666,30,True,1.496893634,1.0,13.21681728854476,22.72,6,0,0.26408450704225356,0,0,1.0769437516436857,1.0733633041381836,1.1037297248840332,1.1407488584518433,1.0760457094977884,0.0008980459841790007,20.042973672428385,19.68767782890025,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_040,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead through the hallway, then turn left at the end to approach the red emergency exit door.",666,40,False,61.523330626,0.0,71.02444695517684,120.02,715,1,5.957340443259457,9,8,1.055419726127928,1.0569944977760315,1.0937765538692474,1.120918869972229,1.0546038740060546,0.0008158566574407318,20.008181687502013,19.171739831474483,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_041,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight down the hallway, turn left at the end, then continue forward to enter the office room. Move inside and stop in front of the desk on the right.",666,0,False,4.684974893,0.0,15.143040280676649,95.19999999999999,257,0,2.6995798319327733,1,1,1.057354517173076,1.0586612820625305,1.0938539564609526,1.1458555459976196,1.056495349476303,0.0008591643899031308,20.011885929843473,19.312653758784997,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_042,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight down the hallway, turn left at the end, then continue forward to enter the office room. Move inside and stop in front of the desk on the right.",666,10,False,4.759317315,0.0,12.362477037681025,105.02000000000001,7,0,0.0666539706722529,17,17,1.0584557664237524,1.0612432360649109,1.0932551562786101,1.128594994544983,1.05764843837211,0.0008073290894236905,20.00893599995174,19.26809006373143,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_043,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight down the hallway, turn left at the end, then continue forward to enter the office room. Move inside and stop in front of the desk on the right.",666,20,False,4.498316005,0.0,13.610380009677028,115.05999999900001,21,0,0.1825134712339867,12,12,1.0624547138721985,1.062237024307251,1.1000845432281494,1.1138004064559937,1.061636648234531,0.0008180629752697589,20.008218384739266,19.62531235584553,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_044,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight down the hallway, turn left at the end, then continue forward to enter the office room. Move inside and stop in front of the desk on the right.",666,30,False,4.678157567,0.0,13.652789755891405,125.07999999900001,34,2,0.27182603134211564,18,18,1.0515554062004298,1.053408145904541,1.0922825813293457,1.1182036399841309,1.0507380304440774,0.0008173823430421736,20.007600868266277,19.76732360219473,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_045,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight down the hallway, turn left at the end, then continue forward to enter the office room. Move inside and stop in front of the desk on the right.",666,40,False,26.389447739,0.0,66.5213835122096,135.16,168,1,1.242971293282036,2,2,1.0590932134426,1.0597786903381348,1.096965914964676,1.127272129058838,1.0582646020133086,0.0008286164163357832,20.00757968378374,19.526178180374014,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_046,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead, passing through the hallway behind the black glass doors, and then enter the office desk area and stop at the white desk with the plant on it, located on the right side of the wall at the end.",666,0,True,1.49805103,1.0,35.360642506717724,42.44,4,0,0.09425070688030161,0,0,1.0666364763603835,1.0682252645492554,1.1018040180206299,1.1298975944519043,1.0657971941056799,0.0008392949592413716,20.022712538129014,19.360393390682802,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_047,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead, passing through the hallway behind the black glass doors, and then enter the office desk area and stop at the white desk with the plant on it, located on the right side of the wall at the end.",666,10,False,44.875010636,0.0,80.74599632552636,120.01999999899999,277,0,2.3079486752400262,0,0,1.073465168812854,1.0727177858352661,1.1063690185546875,1.1466846466064453,1.0726472489577903,0.0008179225628711493,20.007757933898972,19.675785553359272,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_048,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead, passing through the hallway behind the black glass doors, and then enter the office desk area and stop at the white desk with the plant on it, located on the right side of the wall at the end.",666,20,True,1.499630069,1.0,35.43276619794408,42.38,6,0,0.1415762151958471,0,0,1.0736547996920924,1.0733047723770142,1.109522718191147,1.1338664293289185,1.072848614185087,0.0008061835448437881,20.03226928520689,19.75009690669213,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_049,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead, passing through the hallway behind the black glass doors, and then enter the office desk area and stop at the white desk with the plant on it, located on the right side of the wall at the end.",666,30,True,1.499053711,1.0,35.652950669582474,43.68,0,0,0.0,0,0,1.0687423087656498,1.0698129534721375,1.1084711968898773,1.1193969249725342,1.0679503455758095,0.0007919745221443009,20.02503961427121,19.66706841290836,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_050,office,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight ahead, passing through the hallway behind the black glass doors, and then enter the office desk area and stop at the white desk with the plant on it, located on the right side of the wall at the end.",666,40,True,1.488209078,1.0,35.35912209053776,42.52,0,0,0.0,0,0,1.0697293473828224,1.070188283920288,1.104905343055725,1.126648187637329,1.0689243328186773,0.0008050069746170794,20.02422795231005,19.645486990985358,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_061,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Proceed to the traffic cones at the entrance of Aisle 05 (the second aisle from the right).,666,0,True,1.498221073,1.0,16.456927855248235,26.18,0,0,0.0,0,0,1.0899292324718677,1.0936655402183533,1.1256484150886534,1.1449371576309204,1.0890959187557823,0.0008333216231365345,20.035596087285132,19.725991790232307,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_062,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Proceed to the yellow forklift at the entrance of Aisle 06 (the first aisle from the right).,666,10,False,10.196203343,0.0,42.10917304570571,80.14,139,2,1.7344646867981033,0,0,1.0961923894803387,1.0964956283569336,1.1349369287490845,1.1514955759048462,1.0953599165293797,0.0008324828837836576,20.014688764475714,19.513152302133467,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_063,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Proceed to the yellow forklift at the entrance of Aisle 06 (the first aisle from the right).,666,20,False,7.927071655,0.0,36.40071363922183,90.18,35,0,0.3881126635617653,0,0,1.0981755365420431,1.0993857383728027,1.139957857131958,1.1788090467453003,1.097346008694085,0.0008295310115659215,20.01414443870746,19.622480367244805,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_064,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Proceed to the yellow forklift at the entrance of Aisle 06 (the first aisle from the right).,666,30,True,1.491551205,0.9169939538630902,17.980758922304098,26.459999999,2,0,0.07558578987436076,0,0,1.1087587624788284,1.1083248853683472,1.14973184466362,1.151667594909668,1.1079433858394623,0.0008153719769325108,20.037158818711458,19.75708661502804,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_065,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Proceed to the yellow forklift at the entrance of Aisle 06 (the first aisle from the right).,666,40,False,6.737839643,0.0,25.52385985763716,110.04,462,0,4.198473282442748,12,12,1.1071101934569223,1.112353801727295,1.1570800065994262,1.1979284286499023,1.1062678425652641,0.0008423530902447445,20.007955020461456,19.66463302213109,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_066,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to leave the current aisle, then turn right to approach the fire extinguisher cabinet on the wall.",666,0,False,8.606599885,0.0,38.9308460503753,115.04,751,0,6.528164116828929,7,7,1.0666443811995643,1.0649631023406982,1.1201774775981903,1.1945537328720093,1.0657959076620283,0.0008484681034349792,20.008176492688975,19.587310271484263,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_067,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight to leave the current aisle.  Turn right to approach the fire extinguisher cabinet on the wall.,666,10,False,6.878238176,0.0,37.53203664064778,125.18,57,2,0.45534430420194916,1,0,1.0673550290030402,1.0649259090423584,1.1188723802566527,1.1642285585403442,1.0665340462246458,0.0008209851608183738,20.007216097275908,19.62396287880071,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_068,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to leave the current aisle, then turn right to approach the fire extinguisher cabinet on the wall.",666,20,False,16.236256695,0.0,9.133469135309618,135.06,1129,4,8.35924774174441,13,13,1.071271578870227,1.0716204643249512,1.1090136766433716,1.138806939125061,1.0704405589319355,0.00083102374489714,20.006950822237222,19.013773833161192,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_069,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to leave the current aisle, then turn right to approach the fire extinguisher cabinet on the wall.",666,30,False,20.288078929,0.0,60.98932997502535,145.05999999999997,200,13,1.3787398317937407,0,0,1.0632355946330396,1.064263105392456,1.1067480087280273,1.1379741430282593,1.0624196204780973,0.0008159764520955128,20.007052303161426,19.416415527132333,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_070,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to leave the current aisle, then turn right to approach the fire extinguisher cabinet on the wall.",666,40,False,16.524328481,0.0,7.142879567135869,155.1,2052,11,13.230174081237912,25,24,1.0855884991194074,1.0838830471038818,1.1399162888526917,1.1888681650161743,1.0846889701932065,0.0008995213266839141,20.00751412425956,19.507767877450895,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_071,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Enter Aisle 01, the leftmost aisle, and continue to the end.",666,0,False,20.407903931,0.0,49.56230852462078,85.01999999899999,5,0,0.05880969183790649,0,0,1.0670167981616911,1.068430483341217,1.107373869419098,1.1621500253677368,1.066171916261796,0.000844881038985125,20.01140164591838,19.589678520710855,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_072,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Enter Aisle 01, the leftmost aisle, and continue to the end.",666,10,False,7.223605249,0.0,38.56106291099433,95.12,111,0,1.1669470142977292,5,4,1.0848485609175453,1.0819462537765503,1.1369216084480285,1.1778712272644043,1.0840345948514805,0.0008139688165819036,20.010270267207805,19.741662571044873,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_073,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Enter Aisle 01, the leftmost aisle, and continue to the end.",666,20,False,32.633769327,0.0,38.905207169929014,105.04,8,0,0.07616146230007616,0,0,1.073347968439902,1.0732381343841553,1.1128438353538512,1.139910101890564,1.0725342789003927,0.0008136850578950778,20.01252734598212,19.590601862879726,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_074,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Enter Aisle 01, the leftmost aisle, and continue to the end.",666,30,False,8.079778287,0.0,37.81201969129166,115.14,217,1,1.884662150425569,2,1,1.0831900259783103,1.084148645401001,1.1264298260211945,1.1605700254440308,1.0823716056901356,0.000818422720713411,20.007833582952635,19.653441460146414,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_075,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Enter Aisle 01, the leftmost aisle, and continue to the end.",666,40,False,31.530372894,0.0,43.88179794846158,125.08,69,0,0.5516469459545891,0,0,1.075503896378182,1.0733377933502197,1.1127719402313232,1.1743388175964355,1.0746632402007643,0.0008406573975760791,20.007756704411694,19.23971902387082,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_076,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to enter Aisle 06 (the last aisle from the left), passing the yellow forklift to reach the end of the aisle.",666,0,False,15.822300568,0.0,26.897365913393052,250.04,1074,0,4.295312749960006,32,31,1.1056897375664574,1.1059681177139282,1.1465787291526794,1.1737865209579468,1.104841709136963,0.0008480303109849635,20.0036835734435,18.9619176784128,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_077,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to enter Aisle 06 (the last aisle from the left), passing the yellow forklift to reach the end of the aisle.",666,10,True,1.494162715,0.7722394889559472,44.427862133424426,83.399999999,43,0,0.5155875299822013,0,0,1.1138503048568964,1.1122812628746033,1.1530911386013032,1.1870553493499756,1.1130320774391294,0.0008182170031432179,20.016064707497023,18.89189764700107,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_078,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to enter Aisle 06 (the last aisle from the left), passing the yellow forklift to reach the end of the aisle.",666,20,False,28.292456323,0.0,69.62757837274035,170.11999999900002,42,0,0.24688455208233528,0,0,1.1028190051915545,1.102341890335083,1.1488351821899414,1.1899677515029907,1.1020116554822958,0.0008073510558405084,20.005175918649346,19.39317177342135,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_079,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to enter Aisle 06 (the last aisle from the left), passing the yellow forklift to reach the end of the aisle.",666,30,False,19.387010213,0.0,41.43393976471305,180.039999999,475,12,2.6383025994370044,12,11,1.1234067332494508,1.1218788623809814,1.1658034920692444,1.2770440578460693,1.122553559450003,0.0008531745691731624,20.00537235551323,19.36827207873732,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_080,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,"Go straight to enter Aisle 06 (the last aisle from the left), passing the yellow forklift to reach the end of the aisle.",666,40,False,19.442889139,0.0,49.28780034620859,190.01999999900002,460,25,2.420797810769502,12,12,1.1220845564311703,1.122921645641327,1.1646463811397554,1.2408417463302612,1.1212401417706976,0.0008444125202811317,20.004611657976085,19.62315728926026,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_081,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the aisle ahead. Turn right at the end and proceed forward to approach the fire extinguisher on the last rack.,666,0,False,15.724195305,0.0,27.619339059665357,130.16,231,0,1.774738783036263,20,20,1.0860516095408503,1.082545518875122,1.1470206499099733,1.168936848640442,1.0851981695451884,0.0008534400300436455,20.008253135512657,18.63674866734354,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_082,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the aisle ahead. Turn right at the end and proceed forward to approach the fire extinguisher on the last rack.,666,10,False,19.740337637,0.0,23.709888339426055,140.04000000000002,730,2,5.212796343901742,6,5,1.0851493659473601,1.0834277868270874,1.136086916923523,1.1706212759017944,1.0843112360863458,0.000838127637481583,20.006691847582072,19.52442900156674,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_083,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the aisle ahead. Turn right at the end and proceed forward to approach the fire extinguisher on the last rack.,666,20,False,22.798493915,0.0,36.24574660084266,150.05999999999997,844,16,5.624416899906705,11,10,1.0843407922146613,1.0837650299072266,1.1424289524555205,1.19790780544281,1.0834871086112239,0.0008536825842926639,20.008234202794004,18.920973952721955,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_084,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the aisle ahead. Turn right at the end and proceed forward to approach the fire extinguisher on the last rack.,666,30,False,19.295338851,0.0,19.165297467654447,160.14000000000001,157,5,0.9803921568627451,12,11,1.086386401466872,1.0842596292495728,1.1397612690925598,1.2669899463653564,1.0855381135587339,0.0008482843874129677,20.008024497520875,19.54982427521439,False,,,,,,
ticvla,dynanav_full85_20260824,dynanav_085,warehouse,trajectory_normalized,rgb_only,rgb_only,120.0,"[""rgb"",""motion_state"",""inference_latency"",""instruction""]","{""sensors"":[""rgb"",""odom""],""derived_inputs"":[],""model_internal_3d_perception"":false,""external_local_avoidance"":false,""uses_shared_path_follower"":true,""uses_shared_velocity_filter"":true}",[],False,False,True,True,Go straight past the aisle ahead. Turn right at the end and proceed forward to approach the fire extinguisher on the last rack.,666,40,False,21.084659646,0.0,58.90364063991753,170.04000000000002,305,9,1.7936956010350504,3,3,1.0778943295626677,1.0767337083816528,1.143406343460083,1.1930114030838013,1.0770577548086182,0.0008365758478121702,20.005416898262556,19.224082574307324,False,,,,,,
